OBJECTID,CT20,LABEL,ShapeSTArea,ShapeSTLength
1074,294620,2946.20,9059969.42871094,12685.3685020032
1075,294701,2947.01,18881648.4335938,19842.785052273
1076,294810,2948.10,3449897.04492188,7567.76843534217
1077,294820,2948.20,4128349.66015625,8204.36946747632
1078,294830,2948.30,9536769.85351562,13691.4610301178
1079,294900,2949.00,6938717.4921875,13623.827882893
1080,295103,2951.03,22155300.8183594,25554.1075475698
1081,296210,2962.10,6023449.38378906,9602.75695921822
1082,296220,2962.20,5774259.2265625,9598.06029390253
1083,296300,2963.00,11439881.7783203,17040.1158252385
1084,296401,2964.01,10636314.9609375,14229.7553134629
1085,296402,2964.02,11260294.8232422,17051.4295594858
1086,296500,2965.00,9782261.296875,13880.3146881339
1087,296600,2966.00,9063985.265625,12269.8715611035
1088,296901,2969.01,6645893.78125,11354.5896772486
1089,296902,2969.02,5308616.4375,12001.5156132242
1090,297001,2970.01,7367416.65722656,14881.6143459759
1091,297002,2970.02,8253632.92480469,12470.8235255493
1092,297110,2971.10,5248010.81152344,9163.59606945181
1093,297120,2971.20,4586182.88964844,10097.8889745157
1094,297201,2972.01,4348887.16796875,8280.5321659166
1095,297202,2972.02,6198688.53613281,9987.20395438703
1096,297300,2973.00,13269298.6113281,19273.6537306749
1097,297400,2974.00,22525404.6601562,21089.405116649
1098,297501,2975.01,12188357.7314453,21652.0401102435
1099,297502,2975.02,10354627.6650391,17579.8015245072
1100,297601,2976.01,8301663.74121094,19138.0634446071
1101,297602,2976.02,6697030.703125,12308.3153847831
1102,300100,3001.00,49617592.3427734,31214.2776040989
1103,300200,3002.00,21032321.3730469,22239.275327534
1104,300301,3003.01,66719773.3837891,42030.0878545983
1105,300400,3004.00,21619992.0664062,23832.1063694193
1106,300501,3005.01,13564261.4580078,20460.8616914399
1107,300503,3005.03,11660723.6835938,18182.5297868343
1108,300601,3006.01,7932533.97460938,17361.5591985608
1109,300602,3006.02,16428832.1494141,25321.4679357394
1110,300701,3007.01,144319238.138672,64594.012760422
1111,300702,3007.02,123689655.414062,67272.7901477635
1112,300800,3008.00,66052510.0107422,46618.3960668113
1113,300901,3009.01,74823499.9726562,43253.8068972255
1114,300902,3009.02,47352163.71875,36957.5291168117
1115,301000,3010.00,22281599.2294922,21107.76026002
1116,301100,3011.00,14474919.8007812,18435.3453275094
1117,301203,3012.03,5892198.6328125,10515.7224837084
1118,301204,3012.04,4401250.36328125,8682.85878733063
1119,301205,3012.05,8323225.52050781,12800.2397883737
1120,301206,3012.06,8916575.23730469,13372.313270821
1121,301300,3013.00,12537926.1523438,19797.0578829375
1122,301400,3014.00,17197932.4287109,19116.9462184889
1123,301501,3015.01,6501439.56640625,14082.1247445851
1124,301502,3015.02,7275273.90820312,15159.5495792045
1125,301601,3016.01,24312180.4462891,26095.7532571952
1126,301602,3016.02,10709878.2167969,15494.0087731743
1127,301701,3017.01,10030751.9072266,15501.1493793489
1128,301702,3017.02,8923311.88085938,12339.4408567602
1129,301801,3018.01,7784905.63476562,11140.3397682707
1130,301802,3018.02,5155927.42480469,9450.60354791228
1131,301901,3019.01,4942420.5546875,9780.51278636849
1132,301902,3019.02,6869899.40820312,12760.9390469641
1133,302002,3020.02,5411692.28417969,9621.42699856411
1134,302003,3020.03,2552867.16894531,6617.57866643964
1135,302004,3020.04,3657387.41210938,7716.80388899182
1136,302102,3021.02,11146809.484375,18268.2953119868
1137,302103,3021.03,5927468.93652344,9560.52287906588
1138,302104,3021.04,6128928.50585938,12263.7871716127
1139,302201,3022.01,5356510.09570312,10679.6714719421
1140,302202,3022.02,5505961.77929688,10955.3687832022
1141,302301,3023.01,7540427.12890625,13199.0997851917
1142,302302,3023.02,6813634.22753906,12078.2345881968
1143,302401,3024.01,14763514.3173828,17996.8168795301
1144,302503,3025.03,3515609.49804688,9965.9398099377
1145,302504,3025.04,4059815.08886719,11451.9579913916
1146,302505,3025.05,5769178.81445312,15679.7899153322
1147,302506,3025.06,9754383.12011719,15033.9712140059
1148,310100,3101.00,141177853.025391,57403.225542852
1149,310201,3102.01,11840846.5849609,13982.6082185635
1150,310202,3102.02,9750645.40136719,13451.4201030203
1151,310300,3103.00,11421816.7041016,18611.359316691
1152,310400,3104.00,15141126.6835938,20340.4888145732
1153,310501,3105.01,21156697.7763672,24961.6240171064
1154,310601,3106.01,11060995.2314453,18813.1974028538
1155,310602,3106.02,9589672.88085938,13922.9630466351
1156,310701,3107.01,5546692.86621094,11912.0079529828
1157,310703,3107.03,10706614.7841797,16117.913123053
1158,310704,3107.04,5330172.91796875,9704.85227376463
1159,310705,3107.05,5994483.54785156,10157.2237390792
1160,310800,3108.00,23086921.3330078,23538.1099174929
1161,310900,3109.00,23388464.6982422,21427.4057702173
1162,311000,3110.00,14234396.6044922,15633.6222547698
1163,311100,3111.00,18349521.4082031,18030.2376970442
1164,311200,3112.00,10644705.3544922,13994.3143633449
1165,311300,3113.00,13151296.2958984,14726.6340804065
1166,311400,3114.00,10108104.3388672,15209.4782829777
1167,311500,3115.00,16104492.4746094,16060.0533405798
1168,311601,3116.01,18352022.0205078,18686.2809826912
1169,311602,3116.02,11956659.0117188,17199.361304383
1170,311700,3117.00,25324717.8945312,20887.4964373973
1171,311801,3118.01,6524746.31738281,12074.9723807813
1172,311802,3118.02,8868053.47558594,12482.310353881
1173,320101,3201.01,7324167.41796875,10839.3208686473
1174,320102,3201.02,13194185.2236328,16354.3116159585
1175,320201,3202.01,9893645.49707031,16454.7689705456
1176,320202,3202.02,17383225.2568359,18518.4248281092
1177,320300,3203.00,18455638.6396484,18337.8890448755
1178,400205,4002.05,257115263.318359,84603.3785078173
1179,400206,4002.06,36094785.2167969,31912.2149000281
1180,400207,4002.07,54108335.8779297,56442.4796239493
1181,400208,4002.08,8851514.05664062,13823.6753334355
1182,400209,4002.09,73887794.2773438,40593.9242338864
1183,400304,4003.04,33814221.2998047,33542.6388204245
1184,400402,4004.02,47185458.4003906,40506.2004556919
1185,400403,4004.03,141348544.939453,59037.9297587426
1186,400404,4004.04,173968682.848633,70709.492263167
1187,400501,4005.01,126490827.026367,54271.27782626
1188,400602,4006.02,16609048.5976562,21934.7682695557
1189,400603,4006.03,98883988.5498047,64948.4602074627
1190,400605,4006.05,53486147,37045.5273009526
1191,400801,4008.01,38595769.1347656,26500.1951792447
1192,401001,4010.01,15605775.0830078,15802.9951081394
1193,401002,4010.02,15859141.8886719,15902.4227119461
1194,401101,4011.01,32453940.0585938,25073.8402079251
1195,401102,4011.02,13800316.5439453,15934.9659189947
1196,401201,4012.01,25213285.0810547,23559.5749022109
1197,401202,4012.02,34259209.1367188,25891.55002667
1198,401203,4012.03,20501499.7402344,18844.8639313443
1199,401303,4013.03,62465682.5751953,43099.0758614045
1200,401304,4013.04,106366286.025391,70996.3884597062
1201,401311,4013.11,46051481.0507812,31456.2277643467
1202,401312,4013.12,30222476.3320312,24426.3308546891
1203,401500,4015.00,51333776.8662109,46188.0116385269
1204,401601,4016.01,27953045.5429688,29226.2969677058
1205,401602,4016.02,21815355.0175781,19135.9366997752
1206,401705,4017.05,17481731.2597656,22160.0253000005
1207,401706,4017.06,13341546.8232422,19057.1143074314
1208,401707,4017.07,22666357.5673828,24977.7520438075
1209,401801,4018.01,38345146.3623047,25381.717107061
1210,401802,4018.02,26395951.9023438,20557.8866402007
1211,401901,4019.01,18480713.4892578,18375.0158981403
1212,401902,4019.02,28632192.3681641,24786.8586215067
1213,402001,4020.01,15701036.0048828,18566.4243218767
1214,402002,4020.02,17810907.1884766,17687.7847825032
1215,402101,4021.01,12803862.9931641,17664.2706914623
1216,402102,4021.02,24736703.0283203,20823.5392175374
1217,402200,4022.00,68457965.3085938,45687.7652265409
1218,402301,4023.01,14331189.6796875,16815.6665993627
1219,402303,4023.03,10164035.1259766,13648.7098015924
1220,402304,4023.04,7506213.95117188,14825.4554145973
1221,402403,4024.03,21876056.8154297,31893.7467311464
1222,402404,4024.04,44033423.2871094,35801.851361202
1223,402405,4024.05,10912056.1777344,17844.365349909
1224,402406,4024.06,12567423.0009766,14369.785082223
1225,402501,4025.01,10935142.1640625,16013.7862902773
1226,402503,4025.03,9410579.24804688,12828.2359402865
1227,402504,4025.04,6462249.30078125,10587.7528616888
1228,402601,4026.01,11137846.1289062,17697.4012541064
1229,402602,4026.02,13424901.4511719,15377.5008063564
1230,402702,4027.02,16129395.7148438,18402.4857740926
1231,402703,4027.03,11527439.4746094,18762.3195598238
1232,402705,4027.05,9316061.0859375,12971.5173526886
1233,402706,4027.06,11429287.671875,13791.6445894581
1234,402801,4028.01,19587559.2412109,22078.3855391274
1235,402803,4028.03,6784198.30273438,10582.2537464623
1236,402804,4028.04,14189019.0253906,16159.2263451337
1237,402902,4029.02,19861682.875,20771.7790587899
1238,402903,4029.03,17053651.1630859,16962.3347475743
1239,402904,4029.04,20543582.6337891,20771.8290301097
1240,403000,4030.00,26031458.9794922,25904.900868828
1241,403305,4033.05,15947998.4560547,16251.1098785391
1242,403316,4033.16,31323211.21875,28487.4845169305
1243,403317,4033.17,45106832.8613281,38918.4454951928
1244,403318,4033.18,36258881.6025391,30428.6151125349
1245,403319,4033.19,24047582.15625,19931.0182924676
1246,403320,4033.20,42162026.5302734,29224.0421814429
1247,403321,4033.21,68509266.8740234,41258.1079704997
1248,403323,4033.23,33887173.1884766,28119.5248950386
1249,403324,4033.24,85633509.4736328,46754.8924923497
1250,403325,4033.25,184241977.907227,84070.846131387
1251,403326,4033.26,20641816.6289062,28079.0293630731
1252,403327,4033.27,95712656.9804688,59688.7959115526
1253,403328,4033.28,30037951.7587891,32118.4962781773
1254,403401,4034.01,24700325.1611328,31751.2960500694
1255,403402,4034.02,18698451.6933594,17632.480293284
1256,403403,4034.03,41949527.6298828,43277.1097598408
1257,403404,4034.04,25738899.0253906,25244.9759709483
1258,403407,4034.07,50858683.8613281,37617.2859265532
1259,403408,4034.08,34118833.8183594,26149.6358594695
1260,403409,4034.09,50422527.7597656,38745.7835689615
1261,403500,4035.00,52941374.3798828,37462.3834292714
1262,403601,4036.01,52968675.9931641,38262.6851275933
1263,403702,4037.02,18428228.7998047,18852.8559432874
1264,403703,4037.03,23245721.5517578,22658.2615327709
1265,403721,4037.21,20440719.9970703,20616.6315298098
1266,403722,4037.22,19410076.9130859,18585.3423220115
1267,403801,4038.01,20265004.0429688,21698.4392318253
1268,403802,4038.02,14034817.9599609,16185.9718035443
1269,403901,4039.01,13539511.0429688,16955.1584462923
1270,403902,4039.02,22743652.4208984,18644.0437469412
1271,404000,4040.00,14222194.1708984,16106.7194133956
1272,404100,4041.00,14517882.8046875,16224.3737946833
1273,404201,4042.01,9983439.77148438,13490.394470963
1274,404203,4042.03,6941534.71484375,10591.1434778819
1275,404301,4043.01,11920269.5742188,13965.5928811889
1276,404302,4043.02,6627701.89257812,10366.200522386
1277,404401,4044.01,15612529.5400391,20034.4975404653
1278,404402,4044.02,36231963.2255859,28016.4545423649
1279,404501,4045.01,8666861.29199219,14072.7770950336
1280,404503,4045.03,7069231.06835938,10733.0294414854
1281,404504,4045.04,7236360.56152344,10783.2778947818
1282,404600,4046.00,267921347.02832,131670.405832413
1283,404701,4047.01,18376054.7158203,18332.1253904246
1284,404702,4047.02,12445835.1855469,16228.6206018962
1285,404703,4047.03,13831309.5898438,24076.381867238
1286,404804,4048.04,10196696.6992188,13780.6503699595
1287,404805,4048.05,4829747.7890625,8782.80316892557
1288,404806,4048.06,16462801.5576172,19364.106127743
1289,404901,4049.01,12290340.6269531,14576.706774288
1290,404902,4049.02,7447334.84375,11501.0219516308
1291,404903,4049.03,5870169.23144531,10537.5695153335
1292,405001,4050.01,18341729.5439453,19350.7813986185
1293,405002,4050.02,9526559.31542969,12604.0362717613
1294,405101,4051.01,12068451.2744141,14792.0020914212
1295,405102,4051.02,10352608.1923828,15544.3286921081
1296,405201,4052.01,14614119.7714844,17807.3564831329
1297,405202,4052.02,10260640.5664062,13428.7538663826
1298,405203,4052.03,7741069.95507812,13619.860356067
1299,405301,4053.01,8883917.11328125,19172.859724589
1300,405302,4053.02,19321553.1699219,21908.3063702195
1301,405400,4054.00,14303607.125,20339.446301094
1302,405500,4055.00,20072929.5546875,20094.4932056383
1303,405600,4056.00,22613541.7802734,23814.6589798921
1304,405701,4057.01,11236215.7724609,14628.6146512902
1305,405702,4057.02,14819120.7919922,16477.9770074383
1306,405800,4058.00,20400612.7509766,20951.1483629764
1307,405900,4059.00,14207761.5195312,15926.1311350031
1308,406000,4060.00,20545510.9238281,26186.2336408612
1309,406101,4061.01,14941133.1738281,17618.5183769981
1310,406103,4061.03,23782263.9863281,23965.2369073878
1311,406201,4062.01,8614549.92089844,15718.3515289103
1312,406300,4063.00,58018793.2421875,34331.4013655466
1313,406413,4064.13,34188466.1816406,27758.4899955748
1314,406500,4065.00,22027097.5078125,20253.8311087277
1315,406601,4066.01,21185194.7265625,18624.1735713877
1316,406602,4066.02,17117524.0078125,18521.915862927
1317,406701,4067.01,10151661.8134766,13657.2176206508
1318,406702,4067.02,30384918.2900391,24280.7777039093
1319,406801,4068.01,18781804.7089844,24875.1151285144
1320,406903,4069.03,21113884.2890625,19904.3043983693
1321,407001,4070.01,10678460.6757812,14146.901571431
1322,407002,4070.02,34356998.4101562,26566.8014326555
1323,407101,4071.01,12219677.2167969,15240.2564435838
1324,407102,4071.02,9931003.00097656,14540.701158105
1325,407201,4072.01,6963037.92285156,11309.3244972866
1326,407202,4072.02,8701609.921875,13466.7108334662
1327,407301,4073.01,10651399.8408203,15402.1146174105
1328,407302,4073.02,8652375.04199219,12289.712199706
1329,407400,4074.00,6540440.2890625,10298.1794790305
1330,407501,4075.01,12177326.5488281,17041.3296930534
1331,407502,4075.02,11084866.9902344,15725.9872277198
1332,407601,4076.01,8408716.36132812,11715.9665007745
1333,407602,4076.02,10060120.0410156,13487.2719744739
1334,407701,4077.01,12291945.1835938,15602.0485452363
1335,407702,4077.02,21547788.4101562,23231.3044527108
1336,407801,4078.01,11534523.75,13131.2437310368
1337,407802,4078.02,33728020.4316406,31294.7731623419
1338,407901,4079.01,11036212.6669922,14097.1101557532
1339,407902,4079.02,5067132.77050781,9664.98621841499
1340,408003,4080.03,14692670.2363281,16519.7754273536
1341,408004,4080.04,6690367.00683594,11890.2034375884
1342,408005,4080.05,39660739.9228516,26830.8286578754
1343,408006,4080.06,35771302.8828125,25486.506250561
1344,408133,4081.33,11375724.5986328,17633.2126603587
1345,408134,4081.34,9515502.53417969,12212.8544650898
1346,408135,4081.35,12138548.6113281,17522.9779521989
1347,408136,4081.36,10861256.1630859,17005.0955990545
1348,408137,4081.37,8942495.99511719,14267.310463458
1349,408138,4081.38,9633622.80859375,16153.0593845911
1350,408139,4081.39,8443284.71386719,13034.3781876661
1351,408140,4081.40,9825439.97070312,13677.942717254
1352,408141,4081.41,12097475.5048828,17253.0397601874
1353,408212,4082.12,30689587.2470703,22683.8183955978
1354,408213,4082.13,16664039.8222656,21021.5831381706
1355,408301,4083.01,29251582.1796875,31005.810905731
1356,408302,4083.02,36562956.7607422,32533.1086686937
1357,408303,4083.03,20729970.5263672,27704.6878791814
1358,408401,4084.01,12473307.5771484,17022.3764043328
1359,408402,4084.02,124540848.43457,61470.6098993357
1360,408503,4085.03,45244986.1660156,38515.9773962391
1361,408504,4085.04,15262251.0371094,18598.8561907036
1362,408505,4085.05,21423470.5966797,22179.9852429047
1363,408623,4086.23,10335916.2158203,13628.910696786
1364,408624,4086.24,14845670.0439453,18484.8589512223
1365,408625,4086.25,23129156.203125,20580.1421647649
1366,408626,4086.26,26875332.3662109,26379.5244165744
1367,408627,4086.27,33643290.6005859,32269.2489531938
1368,408628,4086.28,25396601.2138672,26498.5768106678
1369,408629,4086.29,19082418.0146484,19665.2238738024
1370,408631,4086.31,15895054.4980469,16761.3495687506
1371,408703,4087.03,184208024.271484,70723.3277221088
1372,408705,4087.05,20753732.4121094,19115.0927967202
1373,408707,4087.07,53306769.3603516,38380.0998321505
1374,408722,4087.22,22664852.1640625,21725.9876071067
1375,408724,4087.24,5743580.13476562,10137.2742437582
1376,408725,4087.25,20962523.9775391,26020.4784017852
1377,408800,4088.00,19285663.5048828,20136.4908627041
1378,408900,4089.00,33986996.3193359,24334.7931384564
1379,409000,4090.00,84699176.6816406,59401.9815071223
1380,409100,4091.00,16764062.4628906,24276.8539704187
1381,430003,4300.03,128544944.109375,75719.9902927651
1382,430004,4300.04,12061582.8652344,16771.8254140078
1383,430005,4300.05,11147328.7763672,15991.8522113776
1384,430101,4301.01,21417873.5136719,20104.4350677558
1385,430102,4301.02,13856061.9658203,19361.7678160382
1386,430200,4302.00,55572357.8066406,36351.3726755054
1387,430301,4303.01,263125799.324219,85159.505402575
1388,430302,4303.02,20870341.7587891,23536.0699649858
1389,430400,4304.00,38758703.3046875,35132.2652511237
1390,430501,4305.01,50690750.7744141,33018.4462085964
1391,430502,4305.02,31686189.4287109,25001.2979976719
1392,430600,4306.00,39834187.046875,35198.9635310646
1393,430701,4307.01,32192328.0400391,27315.6839654731
1394,430721,4307.21,44038550.1962891,31686.3384886487
1395,430723,4307.23,5235291.41699219,12934.5540724347
1396,430724,4307.24,6241313.44433594,13445.8046220742
1397,430801,4308.01,18401605.7392578,17780.5050643478
1398,430802,4308.02,20014144.0039062,19713.9784299275
1399,430803,4308.03,24516002.4599609,21886.6155309825
1400,430901,4309.01,12533248.1533203,14932.6049618909
1401,430902,4309.02,12677912.2900391,17022.453005723
1402,431002,4310.02,14569725.2675781,17516.3346539463
1403,431003,4310.03,9191483.36523438,13223.528386419
1404,431004,4310.04,9756470.66699219,13608.7897812964
1405,431100,4311.00,32367055.5917969,26288.3484709036
1406,431200,4312.00,16014637.9003906,20578.2081564048
1407,431300,4313.00,8790517.26269531,14337.1768561689
1408,431400,4314.00,19356385.7167969,21367.526658136
1409,431501,4315.01,11174204.5400391,15337.4097361651
1410,431502,4315.02,21770822.171875,22578.669775378
1411,431600,4316.00,22910771.7138672,23729.5009248766
1412,431701,4317.01,35371711.2060547,25397.6598500137
1413,431800,4318.00,14658205.6376953,16310.834317932
1414,431900,4319.00,10754445.4052734,14945.3786176825
1415,432001,4320.01,7861967.734375,12069.4027311077
1416,432002,4320.02,16249383.0449219,17083.5784112195
1417,432101,4321.01,12492483.7998047,15250.2275697347
1418,432102,4321.02,20132923.6894531,18702.4438331081
1419,432201,4322.01,13099273.2949219,15009.6071164703
1420,432202,4322.02,14204520.2666016,15699.9821808957
1421,432300,4323.00,21388852.7138672,21139.5086391101
1422,432401,4324.01,11430187.1386719,17896.2579481269
1423,432402,4324.02,16271819.625,18832.321698867
1424,432501,4325.01,11489768.1484375,16145.4861206457
1425,432502,4325.02,18943571.9560547,20971.5715350857
1426,432601,4326.01,15121527.6826172,17344.5356190276
1427,432602,4326.02,11457807.3144531,14750.7989060203
1428,432700,4327.00,20010930.6210938,22628.3970810909
1429,432801,4328.01,8772998.46386719,13495.9655806242
1430,432802,4328.02,6379927.00878906,12169.7705866629
1431,432901,4329.01,12213303.390625,14095.2093043356
1432,432902,4329.02,11714353.4453125,15036.1648044448
1433,433103,4331.03,22418407.546875,25927.5728924779
1434,433200,4332.00,19238660.4179688,23403.9259548575
1435,433302,4333.02,9194825.02636719,16806.5790110191
1436,433304,4333.04,8499642.09765625,12749.0774332765
1437,433305,4333.05,5510063.35351562,12378.720393957
1438,433306,4333.06,4674828.83007812,12132.8118916096
1439,433307,4333.07,4540740.17675781,12822.7008948572
1440,433402,4334.02,6005004.50292969,10182.7036493104
1441,433403,4334.03,7607529.44628906,11940.5345393751
1442,433505,4335.05,8236356.90234375,17035.2650052695
1443,433506,4335.06,17614450.0888672,22684.1758434659
1444,433601,4336.01,12114060.4589844,14675.1975386081
1445,433602,4336.02,10782753.8359375,16051.8799948258
1446,433803,4338.03,12796336.6279297,22436.7325082813
1447,433804,4338.04,16287702.0654297,19168.0977612087
1448,433901,4339.01,7759901.59765625,11249.3602789082
1449,433903,4339.03,9792355.77832031,13498.200314276
1450,434001,4340.01,11550969.3007812,16305.7505173533
1451,434003,4340.03,10371063.4140625,15938.2041949766
1452,434004,4340.04,7366791.68652344,11945.1609102863
1453,434100,4341.00,26841415.6484375,25502.2203733878
1454,460001,4600.01,55955876.8515625,50542.485486625
1455,460002,4600.02,16882957.3105469,22441.3417756666
1456,460101,4601.01,61333859.5478516,44969.8975168714
1457,460200,4602.00,34318548.8212891,27180.4746039335
1458,460301,4603.01,52943400.9941406,40661.8570891756
1459,460302,4603.02,14130156.5263672,17616.05506417
1460,460401,4604.01,57784780.6552734,86126.0006447014
1461,460501,4605.01,80381884.78125,61025.3079631156
1462,460502,4605.02,28136711.6455078,30368.7308377518
1463,460601,4606.01,52362044.5966797,44778.8485331281
1464,460700,4607.00,80122266.2685547,45282.2149914167
1465,460800,4608.00,72586091.7587891,42259.7300942385
1466,460900,4609.00,26419740.2119141,25249.0467261162
1467,461000,4610.00,19048172.9277344,21730.1258596846
1468,461100,4611.00,21082355.4082031,19661.2887274368
1469,461200,4612.00,26432261.3710938,27914.019277556
1470,461300,4613.00,20985084.1240234,29222.9886995872
1471,461400,4614.00,10943648.7373047,15901.5659298692
1472,461501,4615.01,10807053.5195312,13636.9044492987
1473,461502,4615.02,12620646.296875,14633.5239294524
1474,461600,4616.00,17884091.1914062,18010.6196089032
1475,461700,4617.00,23766381.9130859,27778.0984282987
1476,461901,4619.01,9458533.00976562,13427.5432122431
1477,461902,4619.02,8990947.91113281,12376.6530130499
1478,462001,4620.01,5507636.96679688,10803.2239000886
1479,462002,4620.02,5505805.32128906,10785.632108859
1480,462100,4621.00,11236050.8144531,13716.960536712
1481,462201,4622.01,5778243.80761719,9688.13243947613
1482,462202,4622.02,6116369.42773438,9952.68578016886
1483,462301,4623.01,6807546.39355469,10725.2875749202
1484,462302,4623.02,7544740.25683594,11249.3392479867
1485,462400,4624.00,14165404.7080078,15479.2842290236
1486,462500,4625.00,27635915.5087891,31260.429941142
1487,462600,4626.00,11286691.0371094,15930.8083302682
1488,462700,4627.00,18034569.1699219,17736.3138886025
1489,462800,4628.00,12134280.8378906,15312.6227595004
1490,462900,4629.00,25237606.5761719,21386.7971791323
1491,463000,4630.00,19555228.0214844,18119.3850512286
1492,463103,4631.03,39557047.5419922,40367.0764523582
1493,463200,4632.00,17529277.9550781,23318.8784448073
1494,463300,4633.00,7100235.63769531,14079.3975803469
1495,463400,4634.00,20773911.4785156,25592.2757668855
1496,463500,4635.00,18103948.2197266,17623.2698077794
1497,463601,4636.01,9989929.21679688,12789.6223940228
1498,463602,4636.02,9984146.74902344,12758.1977452566
1499,463700,4637.00,18684306.2236328,18113.3989799342
1500,463800,4638.00,30863331.2714844,30072.5367643679
1501,463900,4639.00,20256574.8261719,19311.9728005287
1502,464000,4640.00,33868850.6230469,26665.5803755251
1503,464101,4641.01,34217758.6992188,34041.4885221629
1504,464102,4641.02,33208939.0498047,41809.3917548443
1505,464200,4642.00,37247025.6113281,26011.0528664961
1506,480002,4800.02,15109244.3085938,17235.749559757
1507,480011,4800.11,12124997.8046875,14222.1055794812
1508,480012,4800.12,13808182.3125,15252.6041699684
1509,480101,4801.01,12236218.3027344,14642.82934816
1510,480102,4801.02,13221959.7529297,15030.5506080877
1511,480201,4802.01,16499275.3857422,19172.831450276
1512,480202,4802.02,16307332.3056641,16299.7447059846
1513,480302,4803.02,11306722.3945312,14875.1212024135
1514,480303,4803.03,4861184.04589844,8952.41874729906
1515,480304,4803.04,4699816.16210938,8998.89584818316
1516,480400,4804.00,13837042.9707031,17488.567425454
1517,480500,4805.00,22726779.9707031,24410.0264435854
1518,480601,4806.01,7605226.71582031,14210.4998154195
1519,480602,4806.02,17824541.828125,22301.7590054357
1520,480702,4807.02,23421364.0039062,22292.379304808
1521,480703,4807.03,12218482.6113281,22394.6062957464
1522,480704,4807.04,11510635.3691406,17632.2819537024
1523,480802,4808.02,18521811.5693359,17673.9455599683
1524,480803,4808.03,11749748.4404297,14283.4318599889
1525,480804,4808.04,9024257.00878906,15035.6393559052
1526,480901,4809.01,10240590.0498047,12999.1003984199
1527,480902,4809.02,5527046.63769531,10264.6077839844
1528,480903,4809.03,8652149.56445312,11806.2392632045
1529,481001,4810.01,11297986.28125,15896.2755453697
1530,481002,4810.02,10062437.1123047,14045.9402935765
1531,481101,4811.01,9571160.54101562,13645.910872441
1532,481102,4811.02,6627347.78808594,11834.2662404929
1533,481103,4811.03,15215534.9140625,16990.0719895282
1534,481201,4812.01,11113477.3945312,16493.442344964
1535,481203,4812.03,16785127.3115234,17303.1004486853
1536,481300,4813.00,9652440.67480469,14112.5185507606
1537,481401,4814.01,12987121.7792969,16283.060699182
1538,481403,4814.03,8722796.32226562,18149.9622895512
1539,481404,4814.04,11024962.8203125,14420.8850716906
1540,481500,4815.00,23551642.2734375,24596.5422277571
1541,481603,4816.03,7057784.484375,12084.7485221287
1542,481604,4816.04,6705887.5234375,11095.3176415925
1543,481605,4816.05,8233583.31445312,14015.8624377976
1544,481606,4816.06,9278983.62109375,14834.3035327083
1545,481711,4817.11,4815034.21289062,8919.16458594451
1546,481712,4817.12,7928551.5625,12649.2782043873
1547,481713,4817.13,5018014.45800781,10376.9548856481
1548,481714,4817.14,4898370.63964844,10358.4429199016
1549,481800,4818.00,8848178.3515625,13011.5631183876
1550,481901,4819.01,19740208.7636719,19732.1632485442
1551,481902,4819.02,9559230.19335938,17761.6195503997
1552,482001,4820.01,31702668.1757812,25648.86656757
1553,482002,4820.02,26784552.4033203,22704.1270436356
1554,482101,4821.01,12402498.0996094,16859.0711326903
1555,482102,4821.02,11818848.5527344,15122.5169732004
1556,482201,4822.01,8323560.16992188,12012.8018720459
1557,482202,4822.02,6962713.65136719,10558.1205944815
1558,482301,4823.01,9403183.62597656,17402.0501187918
1559,482303,4823.03,10578497.8974609,15076.4112847623
1560,482304,4823.04,6667529.98242188,12904.7038821072
1561,482401,4824.01,9031482.61816406,12471.2249896172
1562,482403,4824.03,10351935.4101562,13109.5399003208
1563,482404,4824.04,10106824.7148438,15962.8767587778
1564,482502,4825.02,6895933.97949219,10477.0143346378
1565,482503,4825.03,7854059.75878906,11316.1760828928
1566,482521,4825.21,16642922.7617188,18977.9811254219
1567,482522,4825.22,17672855.0869141,19097.2164147143
1568,482600,4826.00,30618352.9365234,24716.6482504427
1569,482701,4827.01,13232862.1386719,25370.9218258199
1570,482702,4827.02,7731124.79003906,13987.9847971414
1571,482801,4828.01,34070214.0205078,30553.0191471811
1572,500100,5001.00,108209222.638672,51525.8846948502
1573,500202,5002.02,68430807.8476562,41354.5630087716
1574,500203,5002.03,20130393.8623047,23307.9606758525
1575,500204,5002.04,57241095.1289062,40501.9263043305
1576,500300,5003.00,96418953.2529297,45393.9493118644
1577,500402,5004.02,14379148.2519531,15368.2444406938
1578,500403,5004.03,23688236.6425781,31124.4462155225
1579,500404,5004.04,12615580.9316406,15083.9950663127
1580,500500,5005.00,7194182.76171875,11820.6352826997
1581,500600,5006.00,12735084.6376953,14767.1770583449
1582,500700,5007.00,34965017.1464844,25854.7551629039
1583,500800,5008.00,20985927.9912109,19048.0360159289
1584,500900,5009.00,17097255.6660156,17138.4756586967
1585,501001,5010.01,7712127.87792969,11644.8595837412
1586,501002,5010.02,15855902.2929688,16774.7633444891
1587,501200,5012.00,15134674.921875,17573.0896894782
1588,501301,5013.01,9302425.44628906,15779.0595851012
1589,501302,5013.02,12306328.5292969,15423.6145874397
1590,501400,5014.00,11423447.3935547,15159.6956220492
1591,501501,5015.01,68318746.921875,49511.204775229
1592,501503,5015.03,8662975.87988281,12547.4179394808
1593,501504,5015.04,8025116.52636719,12471.3378073869
1594,501600,5016.00,110996546.249023,51070.4702731326
